Entry Level Electric/Electronics Technician,SC16000047,1.2.2.20
Level I Electric/Electronics Technician,SC16000047,1.2.2.20
Electric/Electronics Technician II,SC16000048,1.2.2.20
Intermediate Level Electric/Electronics Technician,SC16000048,1.2.2.20
Level II Electric/Electronics Technician,SC16000048,1.2.2.20
Electric/Electronics Technician III,SC16000049,1.2.2.20
Level III Electric/Electronics Technician,SC16000049,1.2.2.20
Senior Electric/Electronics Technician,SC16000049,1.2.2.20
Entry Level Mechanic Technician,SC16000050,1.2.2.20
Level I Mechanic Technician,SC16000050,1.2.2.20
Mechanic Technician I,SC16000050,1.2.2.20
Intermediate Level Mechanic Technician,SC16000051,1.2.2.20
Level II Mechanic Technician,SC16000051,1.2.2.20
Mechanic Technician II,SC16000051,1.2.2.20
Level III Mechanic Technician,SC16000052,1.2.2.20
Mechanic Technician III,SC16000052,1.2.2.20
Senior Mechanic Technician,SC16000052,1.2.2.20
Engineering Aide I,SC16000053,1.2.2.20
Entry Level Engineering Aide,SC16000053,1.2.2.20
Level I Engineering Aide,SC16000053,1.2.2.20
Engineering Aide II,SC16000054,1.2.2.20
Intermediate Level Engineering Aide,SC16000054,1.2.2.20
Level II Engineering Aide,SC16000054,1.2.2.20
Engineering Aide III,SC16000055,1.2.2.20
Level III Engineering Aide,SC16000055,1.2.2.20
Senior Engineering Aide,SC16000055,1.2.2.20
Entry Level Floor Assembler,SC16000056,5.1.6.0
Floor Assembler I,SC16000056,5.1.6.0
Level I Floor Assembler,SC16000056,5.1.6.0
Floor Assembler II,SC16000057,5.1.6.0
Intermediate Level Floor Assembler,SC16000057,5.1.6.0
Level II Floor Assembler,SC16000057,5.1.6.0
Floor Assembler III,SC16000058,5.1.6.0
Level III Floor Assembler,SC16000058,5.1.6.0
Senior Floor Assembler,SC16000058,5.1.6.0
Entry Level Heavy Assembler,SC16000059,5.1.6.0
Heavy Assembler I,SC16000059,5.1.6.0
Level I Heavy Assembler,SC16000059,5.1.6.0
Heavy Assembler II,SC16000060,5.1.6.0
Intermediate Level Heavy Assembler,SC16000060,5.1.6.0
Level II Heavy Assembler,SC16000060,5.1.6.0
Heavy Assembler III,SC16000061,5.1.6.0
Level III Heavy Assembler,SC16000061,5.1.6.0
Senior Heavy Assembler,SC16000061,5.1.6.0
Entry Level Light Assembler,SC16000062,5.1.6.0
Level I Light Assembler,SC16000062,5.1.6.0
Light Assembler I,SC16000062,5.1.6.0
Intermediate Level Light Assembler,SC16000063,5.1.6.0
Level II Light Assembler,SC16000063,5.1.6.0
Light Assembler II,SC16000063,5.1.6.0
Level III Light Assembler,SC16000064,5.1.6.0
Light Assembler III,SC16000064,5.1.6.0
Senior Light Assembler,SC16000064,5.1.6.0
Entry Level Tool Crib Attendant,SC16000065,5.1.80.0
Entry Level Tool Cribb Attendant,SC16000065,5.1.80.0
Level I Tool Crib Attendant,SC16000065,5.1.80.0
Tool Clerk I,SC16000065,5.1.80.0
Tool Crib Attendant I,SC16000065,5.1.80.0
Tool Cribb Attendant I,SC16000065,5.1.80.0
Intermediate Level Tool Cribb Attendant,SC16000066,5.1.80.0
Level II Tool Crib Attendant,SC16000066,5.1.80.0
Tool Clerk II,SC16000066,5.1.80.0
Tool Crib Attendant II,SC16000066,5.1.80.0
Tool Cribb Attendant II,SC16000066,5.1.80.0
Level III Tool Crib Attendant,SC16000067,5.1.80.0
Senior Tool Crib Attendant,SC16000067,5.1.80.0
Senior Tool Cribb Attendant,SC16000067,5.1.80.0
Tool Clerk III,SC16000067,5.1.80.0
Tool Crib Attendant III,SC16000067,5.1.80.0
Tool Cribb Attendant III,SC16000067,5.1.80.0
Entry Level Sheetmetal Mechanic,SC16000068,5.1.32.0
Level I Sheetmetal Mechanic,SC16000068,5.1.32.0
Sheetmetal Mechanic I,SC16000068,5.1.32.0
Intermediate Level Sheetmetal Mechanic,SC16000069,5.1.32.0
Level II Sheetmetal Mechanic,SC16000069,5.1.32.0
Sheetmetal Mechanic II,SC16000069,5.1.32.0
Level III Sheetmetal Mechanic,SC16000070,5.1.32.0
Senior Sheetmetal Mechanic,SC16000070,5.1.32.0
Sheetmetal Mechanic III,SC16000070,5.1.32.0
Entry Level Tool & Die Maker,SC16000071,5.1.26.0
Entry Level Tool and Die Maker,SC16000071,5.1.26.0
Level I Tool and Die Maker,SC16000071,5.1.26.0
Tool & Die Maker I,SC16000071,5.1.26.0
Tool and Die Maker I,SC16000071,5.1.26.0
Intermediate Level Tool & Die Maker,SC16000072,5.1.26.0
Intermediate Level Tool and Die Maker,SC16000072,5.1.26.0
Level II Tool and Die Maker,SC16000072,5.1.26.0
Tool & Die Maker II,SC16000072,5.1.26.0
Tool and Die Maker II,SC16000072,5.1.26.0
Level III Tool and Die Maker,SC16000073,5.1.26.0
Senior Tool & Die Maker,SC16000073,5.1.26.0
Senior Tool and Die Maker,SC16000073,5.1.26.0
Tool & Die Maker III,SC16000073,5.1.26.0
Tool and Die Maker III,SC16000073,5.1.26.0
Entry Level Welder,SC16000074,5.1.27.0
Level I Welder,SC16000074,5.1.27.0
Welder I,SC16000074,5.1.27.0
Intermediate Level Welder,SC16000075,5.1.27.0
Level II Welder,SC16000075,5.1.27.0
Welder II,SC16000075,5.1.27.0
Level III Welder,SC16000076,5.1.27.0
Senior Welder,SC16000076,5.1.27.0
Welder III,SC16000076,5.1.27.0
General Laborer,SC16000077,5.1.80.0
"General Laborer, Sr",SC16000078,5.1.80.0
"General Laborer, Sr.",SC16000078,5.1.80.0
Senior General Laborer,SC16000078,5.1.80.0
Assembly Supervisor,SC16000079,5.1.1.0
Supervisor Assembly,SC16000079,5.1.1.0
Copy Machine Field Service Representative,SC16000080,4.3.2.0
Field Service Representative - Copy Machines,SC16000080,4.3.2.0
Building Supervisor,SC16000081,5.1.1.0
Maintenance Supervisor,SC16000081,5.1.1.0
Floor Assembly Supervisor,SC16000082,5.1.1.0
Floor Assembly Supervisor II,SC16000082,5.1.1.0
Entry Level Production Painter,SC16000083,5.1.69.0
Level I Production Painter,SC16000083,5.1.69.0
Production Painter I,SC16000083,5.1.69.0
Intermediate Level Production Painter,SC16000084,5.1.69.0
Level II Production Painter,SC16000084,5.1.69.0
Production Painter II,SC16000084,5.1.69.0
Level III Production Painter,SC16000085,5.1.69.0
Production Painter III,SC16000085,5.1.69.0
Senior Production Painter,SC16000085,5.1.69.0
Entry Level Machine Operator,SC16000086,5.1.25.0
Fabricating-Machine Operator,SC16000086,5.1.25.0
Level I Machine Operator,SC16000086,5.1.25.0
Machine Operator I,SC16000086,5.1.25.0
Intermediate Level Machine Operator,SC16000087,5.1.25.0
Level II Machine Operator,SC16000087,5.1.25.0
Machine Operator II,SC16000087,5.1.25.0
Level III Machine Operator,SC16000088,5.1.25.0
Machine Operator III,SC16000088,5.1.25.0
Senior Machine Operator,SC16000088,5.1.25.0
Machine Operator Supervisor,SC16000089,5.1.1.0
Upholsterer,SC16000090,5.1.49.0
Computer Equipment Repairer,SC16000091,4.3.2.0
Stationary Engineer,SC16000092,4.3.23.0
Senior Stationary Engineer,SC16000093,4.3.23.0
"Stationary Engineer, Sr",SC16000093,4.3.23.0
"Stationary Engineer, Sr.",SC16000093,4.3.23.0
"Security Guard, Sr",SC16000097,2.2.15.0
"Security Guard, Sr.",SC16000097,2.2.15.0
Senior Security Guard,SC16000097,2.2.15.0
Meter Reader,SC16000098,2.2.10.0
Aerial Tram Operator,SC16000099,5.2.8.0
Aerial Tram Tender,SC16000099,5.2.8.0
Aircraft Body & Bonded Structure Repairer,SC16000100,4.3.11.0
Aircraft Body and Bonded Structure Repairer,SC16000100,4.3.11.0
Aircraft Repair,SC16000100,4.3.11.0
Animal Groomer,SC16000101,2.5.4.0
Animal Groomer & Bather,SC16000101,2.5.4.0
Animal Groomer and Bather,SC16000101,2.5.4.0
Animal Scientist,SC16000102,1.2.3.9
Animal Scientist I,SC16000102,1.2.3.9
Level I Animal Scientist,SC16000102,1.2.3.9
Automotive Glass Installer/Repairer,SC16000105,4.3.13.0
Barber,SC16000106,2.5.10.0
Haircutter,SC16000106,2.5.11.0
Tonsorial Artist,SC16000106,2.5.11.0
Battery Assembler,SC16000107,5.1.6.0
"Battery Assembler, dry cell",SC16000107,5.1.6.0
"Battery Assembler, plastic",SC16000107,5.1.6.0
Bicycle Mechanic,SC16000108,4.3.18.0
Bicycle Repairer,SC16000108,4.3.18.0
Cycle Repairer,SC16000108,4.3.18.0
Bill Clerk,SC16000109,3.2.6.0
Biller,SC16000109,3.2.6.0
Billing Clerk,SC16000109,3.2.6.0
Billing Machine Operator,SC16000109,3.2.6.0
Invoicing-Machine Operator,SC16000109,3.2.6.0
Buffing & Polishing Set-Up Operator,SC16000112,5.1.18.0
Buffing and Polishing Set-Up Operator,SC16000112,5.1.18.0
Camera & Photographic Equipment Repairer,SC16000113,4.3.7.0
Camera and Photographic Equipment Repairer,SC16000113,4.3.7.0
Camera Operator,SC16000114,1.2.7.18
"Camera Operator, Television & Motion Picture",SC16000115,1.2.7.18
"Camera Operator, Television and Motion Picture",SC16000115,1.2.7.18
Carpet Installer,SC16000116,4.2.5.0
Ceiling Tile Installer,SC16000117,4.2.5.0
Cementing & Gluing Machine Operator,SC16000118,4.2.31.0
Cementing and Gluing Machine Operator,SC16000118,4.2.31.0
"Coating, Painting & Spraying Machine Operator",SC16000119,4.2.31.0
"Coating, Painting, and Spraying Machine Operator",SC16000119,4.2.31.0
Coil Winder/Taper/Finisher,SC16000120,4.2.31.0
Coin & Vending Machine Repairer,SC16000121,4.3.29.0
Coin and Vending Machine Repairer,SC16000121,4.3.29.0
Coin-Machine-Service Repairer,SC16000121,4.3.29.0
Vending Machine Repairer,SC16000121,4.3.29.0
Concrete & Terrazzo Finisher,SC16000122,4.2.6.0
Concrete and Terrazzo Finisher,SC16000122,4.2.6.0
"Cook, Short Order",SC16000125,2.3.3.0
Short Order Cook,SC16000125,2.3.3.0
Crane Operator,SC16000126,5.2.22.0
Crane/Tower Operator,SC16000126,5.2.22.0
Crossing Guard,SC16000127,2.2.16.0
"Crushing, Grinding & Mixing Machine Operator",SC16000128,5.1.18.0
"Crushing, Grinding, and Mixing Machine Operator",SC16000128,5.1.18.0
Custom Tailor,SC16000130,5.1.42.0
"Cutter/Trimmer, Hand",SC16000131,5.1.62.0
Dairy Processing Equipment Operator,SC16000132,4.3.35.0
Dairy Processing Equipment Repairer,SC16000133,4.3.35.0
Data Processing Equipment Repairer,SC16000133,4.3.35.0
Diesel Engine Mechanic,SC16000134,4.3.15.0
Diesel Mechanic,SC16000134,4.3.15.0
Drywall Installer,SC16000135,4.2.11.0
Electric Home Appliance & Power Tool Repairer,SC16000136,4.3.21.0
Electric Home Appliance and Power Tool Repairer,SC16000136,4.3.21.0
Electric Meter Installer & Repairer,SC16000137,4.3.35.0
Electric Meter Installer and Repairer,SC16000137,4.3.35.0
Electric Motor Assembler,SC16000138,5.1.4.0
Motor Assembler,SC16000138,5.1.4.0
Electrical Powerline Installer/Repairer,SC16000139,4.3.26.0
Electrical Utility Trouble Shooter,SC16000140,4.3.35.0
Electrical Utility Troubleshooter,SC16000140,4.3.35.0
Electronic Home Entertainment Equipment Repairer,SC16000142,4.3.9.0
Elevator Inspector,SC16000143,4.3.35.0
"Electrician, elevator-maintenance",SC16000144,4.3.35.0
Elevator Installer/Repairer,SC16000144,4.3.35.0
Elevator Mechanic,SC16000144,4.3.35.0
"Maintenance Mechanic, elevators",SC16000144,4.3.35.0
Excavating/Loading Machine Operator,SC16000145,5.1.80.0
Tire Machine Operator,SC16000233,5.1.78.0
Stevedore,SC16000234,5.2.33.0
Production Control Manager,SC16000235,5.1.1.0
"Inspector, Plant II",SC16000236,5.1.65.0
Intermediate Level Plant Inspector,SC16000236,5.1.65.0
"Level II Inspector, Plant",SC16000236,5.1.65.0
Plant Inspector II,SC16000236,5.1.65.0
Chemical Plant Operator,SC16000237,5.1.60.0
Plant Operator Chemical,SC16000237,5.1.60.0
Materials Stripper,SC16000238,5.1.6.0
Stripper - Materials,SC16000238,5.1.6.0
Entry Level Industrial Engineering Technician,SC16000239,4.3.7.0
Industrial Engineering Technician I,SC16000239,4.3.7.0
Level I Industrial Engineering Technician,SC16000239,4.3.7.0
Industrial Engineering Technician II,SC16000240,4.3.7.0
Intermediate Level Industrial Engineering Technician,SC16000240,4.3.7.0
Level II Industrial Engineering Technician,SC16000240,4.3.7.0
Industrial Engineering Technician III,SC16000241,4.3.7.0
Level III Industrial Engineering Technician,SC16000241,4.3.7.0
Senior Level Industrial Engineering Technician,SC16000241,4.3.7.0
Plant Superintendent,SC16000244,5.1.1.0
Roofer,SC16000245,4.2.20.0
Rigger,SC16000246,5.1.5.0
Railroad Worker,SC16000248,5.2.12.0
Switch Tender,SC16000248,5.2.10.0
Small Engine Mechanic,SC16000249,4.3.17.0
Cobbler,SC16000250,5.1.40.0
Shoe Repairer,SC16000250,5.1.40.0
Shoemaker,SC16000250,5.1.40.0
Logger,SC16000251,5.1.80.0
Punch Press Operator,SC16000252,5.1.16.0
Percussion Instrument Repairers & Tuners,SC16000253,4.3.35.0
Percussion Instrument Repairers and Tuners,SC16000253,4.3.35.0
Farrier,SC16000254,4.1.5.0
Electric-needle Specialist,SC16000255,2.5.12.0
Electrologist,SC16000255,2.5.12.0
Electrologists,SC16000255,2.5.12.0
Electrolysis Operator,SC16000255,2.5.12.0
Hypertrichologist,SC16000255,2.5.12.0
Electromechanical Technician,SC16000256,4.3.5.0
Entry Level Land Surveyor,SC16000257,1.2.2.2
Land Surveyor I,SC16000257,1.2.2.2
Level I Land Surveyor,SC16000257,1.2.2.2
Intermediate Level Land Surveyor,SC16000258,1.2.2.2
Land Surveyor II,SC16000258,1.2.2.2
Level II Land Surveyor,SC16000258,1.2.2.2
Land Surveyor III,SC16000259,1.2.2.2
Level III Land Surveyor,SC16000259,1.2.2.2
Senior Land Surveyor,SC16000259,1.2.2.2
Plant Manager,SC16000260,5.1.1.0
Industrial Engineering Technician - Project Lead,SC16000261,1.2.2.11
Industrial Engineering Technician IV,SC16000261,1.2.2.11
Level IV Industrial Engineering Technician,SC16000261,1.2.2.11
Chemical Technician I,SC16000262,4.3.35.0
Entry Level Chemical Technician,SC16000262,4.3.35.0
Level I Chemical Technician,SC16000262,4.3.35.0
Chemical Technician II,SC16000263,4.3.35.0
Intermediate Level Chemical Technician,SC16000263,4.3.35.0
Level II Chemical Technician,SC16000263,4.3.35.0
Chemical Technician III,SC16000264,4.3.35.0
Level III Chemical Technician,SC16000264,4.3.35.0
Senior Level Chemical Technician,SC16000264,4.3.35.0
Electrical Engineering Technician I,SC16000265,4.3.7.0
Entry Level Electrical Engineering Technician,SC16000265,4.3.7.0
Level I Electrical Engineering Technician,SC16000265,4.3.7.0
Electrical Engineering Technician II,SC16000266,4.3.7.0
Intermediate Level Electrical Engineering Technician,SC16000266,4.3.7.0
Level II Electrical Engineering Technician,SC16000266,4.3.7.0
Electrical Engineering Technician III,SC16000267,4.3.7.0
Level III Electrical Engineering Technician,SC16000267,4.3.7.0
Senior Level Electrical Engineering Technician,SC16000267,4.3.7.0
Entry Level Field Service Rep. - Electronic Equipment,SC16000268,4.3.7.0
Field Service Rep. I - Electronic Equipment,SC16000268,4.3.7.0
"Level I Rep., Electronic Equipment Field Service",SC16000268,4.3.7.0
Field Service Rep. II - Electronic Equipment,SC16000269,4.3.7.0
Intermediate Level Field Service Rep. - Electronic Equipment,SC16000269,4.3.7.0
"Level II Rep., Electronic Equipment Field Service",SC16000269,4.3.7.0
Field Service Rep. III - Electronic Equipment,SC16000270,4.3.7.0
"Level III Rep., Electronic Equipment Field Service",SC16000270,4.3.7.0
Senior Level Field Service Rep. - Electronic Equipment,SC16000270,4.3.7.0
Fork Lift Operator,SC16000271,5.1.80.0
Forklift Operator,SC16000271,5.1.80.0
Electrical/Electronic Assembler I,SC16000272,5.1.3.0
Electronics Assembler I,SC16000272,5.1.3.0
Entry Level Electrical/Electronic Assembler,SC16000272,5.1.3.0
Entry Level Electronics Assembler,SC16000272,5.1.3.0
Level I Electronics Assembler,SC16000272,5.1.3.0
Electrical/Electronic Assembler III,SC16000273,5.1.3.0
Electronics Assembler III,SC16000273,5.1.3.0
Level III Electronics Assembler,SC16000273,5.1.3.0
Senior Electrical/Electronic Assembler III,SC16000273,5.1.3.0
Senior Electronics Assembler,SC16000273,5.1.3.0
Entry Level Plant Inspector,SC16000274,5.1.65.0
"Inspector, Plant I",SC16000274,5.1.65.0
"Level I Inspector, Plant",SC16000274,5.1.65.0
Plant Inspector I,SC16000274,5.1.65.0
"Inspector, Plant III",SC16000275,5.1.65.0
"Level III Inspector, Plant",SC16000275,5.1.65.0
Plant Inspector III,SC16000275,5.1.65.0
Senior Plant Inspector,SC16000275,5.1.65.0
Level I Machine Shop Production Supervisor,SC16000276,5.1.1.0
Machine Shop Production Supervisor I,SC16000276,5.1.1.0
Production Machine Shop Supervisor I,SC16000276,5.1.1.0
Supervisor of Machine Shop Production I,SC16000276,5.1.1.0
Level II Machine Shop Production Supervisor,SC16000277,5.1.1.0
Machine Shop Production Supervisor II,SC16000277,5.1.1.0
Production Machine Shop Supervisor II,SC16000277,5.1.1.0
Supervisor of Machine Shop Production II,SC16000277,5.1.1.0
Level III Machine Shop Production Supervisor,SC16000278,5.1.1.0
Machine Shop Production Supervisor III,SC16000278,5.1.1.0
Production Machine Shop Supervisor III,SC16000278,5.1.1.0
Supervisor of Machine Shop Production III,SC16000278,5.1.1.0
Level I Mechanical Engineering Supervisor,SC16000279,1.1.1.17
Mechanical Engineering Supervisor I,SC16000279,1.1.1.17
Supervisor of Mechanical Engineering I,SC16000279,1.1.1.17
Level II Mechanical Engineering Supervisor,SC16000280,1.1.1.17
Mechanical Engineering Supervisor II,SC16000280,1.1.1.17
Supervisor of Mechanical Engineering II,SC16000280,1.1.1.17
Level III Mechanical Engineering Supervisor,SC16000281,1.1.1.17
Mechanical Engineering Supervisor III,SC16000281,1.1.1.17
Supervisor of Mechanical Engineering III,SC16000281,1.1.1.17
Level I Production Team Leader,SC16000282,5.1.1.0
Production Team Leader I,SC16000282,5.1.1.0
Intermediate Level Production Team Leader,SC16000283,5.1.1.0
Level II Production Team Leader,SC16000283,5.1.1.0
Production Team Leader II,SC16000283,5.1.1.0
Level III Production Team Leader,SC16000284,5.1.1.0
Production Team Leader III,SC16000284,5.1.1.0
Senior Production Team Leader,SC16000284,5.1.1.0
"Level I Tool, Die, and Gauge Making Supervisor",SC16000285,5.1.1.0
"Supervisor of Tool, Die and Gauge Making I",SC16000285,5.1.1.0
"Tool, Die, and Gauge Making Supervisor I",SC16000285,5.1.1.0
"Level II Tool, Die, and Gauge Making Supervisor",SC16000286,5.1.1.0
"Supervisor of Tool, Die and Gauge Making II",SC16000286,5.1.1.0
"Tool, Die, and Gauge Making Supervisor II",SC16000286,5.1.1.0
"Level III Tool, Die, and Gauge Making Supervisor",SC16000287,5.1.1.0
"Supervisor of Tool, Die, and Gauge Making III",SC16000287,5.1.1.0
"Tool, Die, and Gauge Making Supervisor III",SC16000287,5.1.1.0
Aircraft Maintenance Supervisor,SC16000288,4.3.1.0
Airplane Maintenance Supervisor,SC16000288,4.3.1.0
Aircraft Maintenance Manager I,SC16000289,4.3.1.0
Airplane Maintenance Manager I,SC16000289,4.3.1.0
Level I Aircraft Maintenance Manager,SC16000289,4.3.1.0
Aircraft Maintenance Manager II,SC16000290,4.3.1.0
Airplane Maintenance Manager II,SC16000290,4.3.1.0
Level II Aircraft Maintenance Manager,SC16000290,4.3.1.0
Aircraft Painter I,SC16000291,5.1.69.0
Airplane Painter I,SC16000291,5.1.69.0
Entry Level Aircraft Painter,SC16000291,5.1.69.0
Entry Level Airplane Painter,SC16000291,5.1.69.0
Level I Aircraft Painter,SC16000291,5.1.69.0
Aircraft Painter II,SC16000292,5.1.69.0
Airplane Painter II,SC16000292,5.1.69.0
Intermediate Level Aircraft Painter,SC16000292,5.1.69.0
Intermediate Level Airplane Painter,SC16000292,5.1.69.0
Level II Aircraft Painter,SC16000292,5.1.69.0
Aircraft Painter III,SC16000293,5.1.69.0
Airplane Painter III,SC16000293,5.1.69.0
Level III Aircraft Painter,SC16000293,5.1.69.0
Senior Level Aircraft Painter,SC16000293,5.1.69.0
Senior Level Airplane Painter,SC16000293,5.1.69.0
Aircraft Electrician,SC16000294,4.3.4.0
Airplane Electrician,SC16000294,4.3.4.0
Electrician - Aircrafts,SC16000294,4.3.4.0
Assembler - Structural,SC16000295,5.1.2.0
Structural Assembler,SC16000295,5.1.2.0
Senior Level Structural Assembler,SC16000296,5.1.2.0
Senior Structural Assembler,SC16000296,5.1.2.0
"Structural Assembler, Sr.",SC16000296,5.1.2.0
Aircraft Assembly Supervisor - Interior,SC16000297,5.1.1.0
Airplane Assembly Supervisor - Interior,SC16000297,5.1.1.0
Interior Aircraft Assembly Supervisor,SC16000297,5.1.1.0
Interior Airplane Assembly Supervisor,SC16000297,5.1.1.0
Aircraft Assembly Manager - Interior,SC16000298,5.1.1.0
Airplane Assembly Manager - Interior,SC16000298,5.1.1.0
Interior Aircraft Assembly Manager,SC16000298,5.1.1.0
Interior Airplane Assembly Manager,SC16000298,5.1.1.0
Precision Grinder,SC16000299,5.1.61.0
Airframe & Engine Mechanic,SC16000300,4.3.11.0
Airframe and Engine Mechanic,SC16000300,4.3.11.0
"Airframe & Engine Mechanic, Sr.",SC16000301,4.3.11.0
"Airframe and Engine Mechanic, Sr.",SC16000301,4.3.11.0
Senior Airframe & Engine Mechanic,SC16000301,4.3.11.0
Senior Airframe and Engine Mechanic,SC16000301,4.3.11.0
Senior Airframe and Engineer Mechanic,SC16000301,4.3.11.0
Model Builder,SC16000302,5.1.23.0
Model Maker,SC16000302,5.1.23.0
"Model Builder, Sr.",SC16000303,5.1.23.0
"Model Maker, Sr.",SC16000303,5.1.23.0
Senior Model Builder,SC16000303,5.1.23.0
Senior Model Maker,SC16000303,5.1.23.0
Test Pilot Manager,SC16000304,5.1.1.0
Intermediate Level Test Pilot,SC16000305,5.1.65.0
Level II Test Pilot,SC16000305,5.1.65.0
Test Pilot II,SC16000305,5.1.65.0
Level III Test Pilot,SC16000306,5.1.65.0
Senior Level Test Pilot,SC16000306,5.1.65.0
Test Pilot III,SC16000306,5.1.65.0
Level IV Test Pilot,SC16000307,5.1.65.0
Test Pilot - Project Lead,SC16000307,5.1.65.0
Test Pilot IV,SC16000307,5.1.65.0
Level V Test Pilot,SC16000308,5.1.65.0
Test Pilot - Specialist,SC16000308,5.1.65.0
Test Pilot V,SC16000308,5.1.65.0
Non-Destructive Test Technician,SC16000309,5.1.65.0
"Non-Destructive Test Technician, Sr.",SC16000310,5.1.65.0
Senior Non-Destructive Test Technician,SC16000310,5.1.65.0
Production Trainer,SC16000311,5.1.1.0
Fixture Builder,SC16000312,5.1.6.0
Jig and Fixture Builder,SC16000312,5.1.6.0
Jig Builder,SC16000312,5.1.6.0
Entry Level Field Service Rep. - Electro/Mechanical Equipment,SC16000313,4.3.7.0
Field Service Rep. - Electro/Mechanical Equipment I,SC16000313,4.3.7.0
Field Service Rep. I - Electro/Mechanical Equip.,SC16000313,4.3.7.0
Field Service Rep. I - Electro/Mechanical Equipment,SC16000313,4.3.7.0
Field Service Representative - Electro/Mechanical Equipment I,SC16000313,4.3.7.0
"Level I Rep., Electro/Mechanical Equipment Field Service",SC16000313,4.3.7.0
Field Service Rep. - Electro/Mechanical Equipment II,SC16000314,4.3.7.0
Field Service Rep. II - Electro/Mechanical Equip.,SC16000314,4.3.7.0
Field Service Rep. II - Electro/Mechanical Equipment,SC16000314,4.3.7.0
Field Service Representative - Electro/Mechanical Equipment II,SC16000314,4.3.7.0
Intermediate Level Field Service Rep. - Electro/Mechanical Equipment,SC16000314,4.3.7.0
"Level II Rep., Electro/Mechanical Equipment Field Service",SC16000314,4.3.7.0
Field Service Rep. - Electro/Mechanical Equipment III,SC16000315,4.3.7.0
Field Service Rep. III - Electro/Mechanical Equip.,SC16000315,4.3.7.0
Field Service Rep. III - Electro/Mechanical Equipment,SC16000315,4.3.7.0
Field Service Representative - Electro/Mechanical Equipment III,SC16000315,4.3.7.0
"Level III Rep., Electro/Mechanical Equipment Field Service",SC16000315,4.3.7.0
Senior Level Field Service Rep. - Electro/Mechanical Equipment,SC16000315,4.3.7.0
Field Service Rep. - Telecommunications Equip. I,SC16000316,4.3.3.0
Field Service Rep. I - Telecommunications Equip.,SC16000316,4.3.3.0
"Level I Rep., Telecommunications Equipment Field Service",SC16000316,4.3.3.0
Telecommunications Equipment Field Service Representative I,SC16000316,4.3.3.0
Field Service Rep. - Telecommunications Equip. II,SC16000317,4.3.3.0
Field Service Rep. II - Telecommunications Equip.,SC16000317,4.3.3.0
"Level II Rep., Telecommunications Equipment Field Service",SC16000317,4.3.3.0
Telecommunications Equipment Field Service Representative II,SC16000317,4.3.3.0
Field Service Rep. - Telecommunications Equip. III,SC16000318,4.3.3.0
Field Service Rep. III - Telecommunications Equip.,SC16000318,4.3.3.0
"Level III Rep., Telecommunications Equipment Field Service",SC16000318,4.3.3.0
Telecommunications Equipment Field Service Representative III,SC16000318,4.3.3.0
Entry-level Precision Assembler,SC16000319,5.1.6.0
Level I Precision Assembler,SC16000319,5.1.6.0
Precision Assembler I,SC16000319,5.1.6.0
Intermediate Level Precision Assembler,SC16000320,5.1.6.0
Level II Precision Assembler,SC16000320,5.1.6.0
Precision Assembler II,SC16000320,5.1.6.0
Level III Precision Assembler,SC16000321,5.1.6.0
Precision Assembler III,SC16000321,5.1.6.0
Senior Level Precision Assembler,SC16000321,5.1.6.0
Installation Manager,SC16000322,4.3.1.0
Manager of Installation,SC16000322,4.3.1.0
Electric and Gas Operations Superintendent,SC16000323,4.2.1.0
Superintendent of Electric and Gas Operations,SC16000323,4.2.1.0
Electric and Gas Operations Manager,SC16000324,4.2.1.0
Manager of Electric and Gas Operations,SC16000324,4.2.1.0
Electric and Gas Operations Supervisor,SC16000325,4.2.1.0
Supervisor of Electric and Gas Operations,SC16000325,4.2.1.0
"Energy Dispatcher, Sr.",SC16000326,4.2.1.0
Senior Energy Dispatcher,SC16000326,4.2.1.0
Energy Dispatch Supervisor,SC16000327,4.2.1.0
Supervisor of Energy Dispatch,SC16000327,4.2.1.0
Level I Machine Shop Maintenance Supervisor,SC16000328,4.3.1.0
Level I Supervisor of Machine Shop Maintenance,SC16000328,4.3.1.0
Machine Shop Maintenance Supervisor I,SC16000328,4.3.1.0
Supervisor of Machine Shop Maintenance I,SC16000328,4.3.1.0
Level II Machine Shop Maintenance Supervisor,SC16000329,4.3.1.0
Level II Supervisor of Machine Shop Maintenance,SC16000329,4.3.1.0
Machine Shop Maintenance Supervisor II,SC16000329,4.3.1.0
Supervisor of Machine Shop Maintenance II,SC16000329,4.3.1.0
Level III Machine Shop Maintenance Supervisor,SC16000330,4.3.1.0
Level III Supervisor of Machine Shop Maintenance,SC16000330,4.3.1.0
Machine Shop Maintenance Supervisor III,SC16000330,4.3.1.0
Supervisor of Machine Shop Maintenance III,SC16000330,4.3.1.0
Lead Construction Rep.,SC16000331,4.2.1.0
Lead Construction Representative,SC16000331,4.2.1.0
Construction Coordinator I,SC16000332,4.2.1.0
Entry Level Construction Coordinator,SC16000332,4.2.1.0
Level I Construction Coordinator,SC16000332,4.2.1.0
Construction Coordinator II,SC16000333,4.2.1.0
Intermediate Level Construction Coordinator,SC16000333,4.2.1.0
Level II Construction Coordinator,SC16000333,4.2.1.0
Construction Coordinator III,SC16000334,4.2.1.0
Level III Construction Coordinator,SC16000334,4.2.1.0
Senior Level Construction Coordinator,SC16000334,4.2.1.0
Construction Coordinator - Project Lead,SC16000335,4.2.1.0
Construction Coordinator IV,SC16000335,4.2.1.0
